codigo_municipio,year,round,candidate,votes,total_votes,registered_voters,vote_share
54001,2022,1,sergio_fajardo,10064,341043,616236.0,0.0295094753447512
54001,2022,1,federico_gutierrez,100294,341043,616236.0,0.294080218623458
54001,2022,1,JOHN MILTON RODRÍGUEZ,6696,341043,616236.0,0.0196338878088686
54001,2022,1,VOTOS NULOS .,2850,341043,616236.0,0.0083567174813733
54001,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,506,341043,616236.0,0.0014836838756403
54001,2022,1,LUIS PÉREZ,113,341043,616236.0,0.0003313365176825
54001,2022,1,ingrid_betancourt,180,341043,616236.0,0.0005277926830341
54003,2022,1,rodolfo_hernandez,9306,12808,24460.0,0.726577139287945
54003,2022,1,VOTOS NULOS .,50,12808,24460.0,0.0039038101186758
54003,2022,1,VOTOS EN BLANCO .,110,12808,24460.0,0.0085883822610868
54003,2022,1,gustavo_petro,1616,12808,24460.0,0.1261711430356027
54003,2022,1,federico_gutierrez,1485,12808,24460.0,0.115943160524672
54003,2022,1,sergio_fajardo,115,12808,24460.0,0.0089787632729544
54003,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,44,12808,24460.0,0.0034353529044347
54003,2022,1,JOHN MILTON RODRÍGUEZ,62,12808,24460.0,0.004840724547158
54003,2022,1,VOTOS NO MARCADOS .,17,12808,24460.0,0.0013272954403497
54003,2022,1,ingrid_betancourt,2,12808,24460.0,0.000156152404747
54051,2022,1,rodolfo_hernandez,2687,4420,7473.0,0.607918552036199
54051,2022,1,sergio_fajardo,48,4420,7473.0,0.0108597285067873
54051,2022,1,VOTOS NO MARCADOS .,8,4420,7473.0,0.0018099547511312
54051,2022,1,VOTOS NULOS .,22,4420,7473.0,0.0049773755656108
54051,2022,1,VOTOS EN BLANCO .,30,4420,7473.0,0.006787330316742
54051,2022,1,gustavo_petro,297,4420,7473.0,0.0671945701357466
54051,2022,1,federico_gutierrez,1312,4420,7473.0,0.2968325791855203
54051,2022,1,JOHN MILTON RODRÍGUEZ,8,4420,7473.0,0.0018099547511312
54051,2022,1,LUIS PÉREZ,2,4420,7473.0,0.0004524886877828
54051,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,5,4420,7473.0,0.001131221719457
54109,2022,1,rodolfo_hernandez,1126,2164,4168.0,0.5203327171903882
54109,2022,1,gustavo_petro,100,2164,4168.0,0.0462107208872458
54109,2022,1,federico_gutierrez,850,2164,4168.0,0.3927911275415896
54109,2022,1,VOTOS EN BLANCO .,24,2164,4168.0,0.011090573012939
54109,2022,1,sergio_fajardo,42,2164,4168.0,0.0194085027726432
54109,2022,1,VOTOS NULOS .,8,2164,4168.0,0.0036968576709796
54109,2022,1,VOTOS NO MARCADOS .,11,2164,4168.0,0.005083179297597
54109,2022,1,ingrid_betancourt,1,2164,4168.0,0.0004621072088724
54109,2022,1,JOHN MILTON RODRÍGUEZ,1,2164,4168.0,0.0004621072088724
54099,2022,1,rodolfo_hernandez,2708,4772,8048.0,0.567476948868399
54099,2022,1,VOTOS NO MARCADOS .,9,4772,8048.0,0.0018860016764459
54099,2022,1,VOTOS NULOS .,21,4772,8048.0,0.0044006705783738
54099,2022,1,VOTOS EN BLANCO .,45,4772,8048.0,0.0094300083822296
54099,2022,1,gustavo_petro,419,4772,8048.0,0.0878038558256496
54099,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,5,4772,8048.0,0.0010477787091366
54099,2022,1,sergio_fajardo,89,4772,8048.0,0.018650461022632
54099,2022,1,federico_gutierrez,1412,4772,8048.0,0.2958927074601844
54099,2022,1,JOHN MILTON RODRÍGUEZ,63,4772,8048.0,0.0132020117351215
54099,2022,1,ingrid_betancourt,1,4772,8048.0,0.0002095557418273
54051,2022,1,ingrid_betancourt,1,4420,7473.0,0.0002262443438914
54128,2022,1,rodolfo_hernandez,2916,4463,7485.0,0.6533721711853013
54128,2022,1,VOTOS NO MARCADOS .,4,4463,7485.0,0.0008962581223392
54128,2022,1,VOTOS NULOS .,23,4463,7485.0,0.0051534842034505
54128,2022,1,gustavo_petro,207,4463,7485.0,0.0463813578310553
54128,2022,1,sergio_fajardo,36,4463,7485.0,0.0080663231010531
54128,2022,1,federico_gutierrez,1249,4463,7485.0,0.2798565987004257
54128,2022,1,JOHN MILTON RODRÍGUEZ,7,4463,7485.0,0.0015684517140936
54128,2022,1,VOTOS EN BLANCO .,17,4463,7485.0,0.0038090970199417
54125,2022,1,rodolfo_hernandez,1206,1574,2501.0,0.7662007623888183
54125,2022,1,gustavo_petro,145,1574,2501.0,0.0921219822109275
54125,2022,1,federico_gutierrez,167,1574,2501.0,0.1060991105463786
54125,2022,1,VOTOS NULOS .,6,1574,2501.0,0.0038119440914866
54125,2022,1,VOTOS EN BLANCO .,14,1574,2501.0,0.0088945362134688
54125,2022,1,sergio_fajardo,28,1574,2501.0,0.0177890724269377
54125,2022,1,JOHN MILTON RODRÍGUEZ,8,1574,2501.0,0.0050825921219822
54206,2022,1,rodolfo_hernandez,3252,6265,16567.0,0.519074221867518
54206,2022,1,VOTOS NULOS .,55,6265,16567.0,0.00877893056664
54206,2022,1,VOTOS EN BLANCO .,74,6265,16567.0,0.0118116520351157
54206,2022,1,gustavo_petro,2102,6265,16567.0,0.3355147645650439
54206,2022,1,sergio_fajardo,84,6265,16567.0,0.0134078212290502
54206,2022,1,federico_gutierrez,649,6265,16567.0,0.1035913806863527
54206,2022,1,VOTOS NO MARCADOS .,8,6265,16567.0,0.0012769353551476
54206,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,21,6265,16567.0,0.0033519553072625
54206,2022,1,JOHN MILTON RODRÍGUEZ,18,6265,16567.0,0.0028731045490822
54172,2022,1,sergio_fajardo,141,9348,15231.0,0.0150834403080872
54172,2022,1,rodolfo_hernandez,4973,9348,15231.0,0.5319854514334617
54172,2022,1,federico_gutierrez,2687,9348,15231.0,0.287441163885323
54172,2022,1,JOHN MILTON RODRÍGUEZ,148,9348,15231.0,0.0158322635857937
54172,2022,1,VOTOS NULOS .,70,9348,15231.0,0.0074882327770646
54172,2022,1,VOTOS EN BLANCO .,101,9348,15231.0,0.0108044501497646
54172,2022,1,gustavo_petro,1198,9348,15231.0,0.1281557552417629
54172,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,17,9348,15231.0,0.0018185708172871
54172,2022,1,VOTOS NO MARCADOS .,8,9348,15231.0,0.0008557980316645
54223,2022,1,rodolfo_hernandez,1892,3940,6642.0,0.4802030456852791
54223,2022,1,gustavo_petro,224,3940,6642.0,0.0568527918781725
54223,2022,1,federico_gutierrez,1620,3940,6642.0,0.4111675126903553
54223,2022,1,VOTOS EN BLANCO .,35,3940,6642.0,0.0088832487309644
54223,2022,1,sergio_fajardo,71,3940,6642.0,0.0180203045685279
54223,2022,1,VOTOS NO MARCADOS .,21,3940,6642.0,0.0053299492385786
54223,2022,1,VOTOS NULOS .,35,3940,6642.0,0.0088832487309644
54223,2022,1,ingrid_betancourt,5,3940,6642.0,0.0012690355329949
54223,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,12,3940,6642.0,0.0030456852791878
54223,2022,1,JOHN MILTON RODRÍGUEZ,23,3940,6642.0,0.0058375634517766
54223,2022,1,LUIS PÉREZ,2,3940,6642.0,0.0005076142131979
54174,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,17,5110,8902.0,0.0033268101761252
54174,2022,1,rodolfo_hernandez,4038,5110,8902.0,0.7902152641878669
54174,2022,1,sergio_fajardo,106,5110,8902.0,0.0207436399217221
54174,2022,1,federico_gutierrez,462,5110,8902.0,0.0904109589041095
54174,2022,1,JOHN MILTON RODRÍGUEZ,39,5110,8902.0,0.0076320939334637
54174,2022,1,VOTOS NO MARCADOS .,14,5110,8902.0,0.0027397260273972
54174,2022,1,VOTOS NULOS .,46,5110,8902.0,0.0090019569471624
54174,2022,1,VOTOS EN BLANCO .,38,5110,8902.0,0.0074363992172211
54174,2022,1,gustavo_petro,347,5110,8902.0,0.0679060665362035
54174,2022,1,ingrid_betancourt,3,5110,8902.0,0.0005870841487279
54250,2022,1,VOTOS EN BLANCO .,78,6719,15213.0,0.0116088703676142
54250,2022,1,rodolfo_hernandez,1615,6719,15213.0,0.2403631492781664
54250,2022,1,gustavo_petro,4639,6719,15213.0,0.6904301235302872
54250,2022,1,federico_gutierrez,180,6719,15213.0,0.0267897008483405
54250,2022,1,VOTOS NULOS .,81,6719,15213.0,0.0120553653817532
54239,2022,1,rodolfo_hernandez,1507,2843,6853.0,0.5300738656348927
54239,2022,1,VOTOS EN BLANCO .,22,2843,6853.0,0.0077383046078086
54239,2022,1,gustavo_petro,209,2843,6853.0,0.0735138937741822
54239,2022,1,federico_gutierrez,1001,2843,6853.0,0.3520928596552937
54239,2022,1,VOTOS NULOS .,27,2843,6853.0,0.0094970102004924
54239,2022,1,VOTOS NO MARCADOS .,4,2843,6853.0,0.001406964474147
54239,2022,1,sergio_fajardo,57,2843,6853.0,0.0200492437565951
54239,2022,1,JOHN MILTON RODRÍGUEZ,14,2843,6853.0,0.0049243756595145
54245,2022,1,rodolfo_hernandez,2439,4517,10525.0,0.5399601505423954
54245,2022,1,VOTOS NULOS .,33,4517,10525.0,0.0073057338941775
54245,2022,1,VOTOS EN BLANCO .,25,4517,10525.0,0.0055346468895284
54245,2022,1,gustavo_petro,1007,4517,10525.0,0.2229355767102059
54245,2022,1,sergio_fajardo,76,4517,10525.0,0.0168253265441664
54245,2022,1,federico_gutierrez,887,4517,10525.0,0.1963692716404693
54245,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,10,4517,10525.0,0.0022138587558113
54245,2022,1,LUIS PÉREZ,1,4517,10525.0,0.0002213858755811
54245,2022,1,JOHN MILTON RODRÍGUEZ,28,4517,10525.0,0.0061988045162718
54250,2022,1,JOHN MILTON RODRÍGUEZ,23,6719,15213.0,0.0034231284417324
54250,2022,1,sergio_fajardo,59,6719,15213.0,0.0087810686114005
54250,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,30,6719,15213.0,0.00446495014139
54250,2022,1,VOTOS NO MARCADOS .,9,6719,15213.0,0.001339485042417
54261,2022,1,rodolfo_hernandez,7925,12653,23609.0,0.6263336758081087
54261,2022,1,VOTOS NULOS .,96,12653,23609.0,0.0075871334861297
54261,2022,1,VOTOS EN BLANCO .,127,12653,23609.0,0.0100371453410258
54261,2022,1,gustavo_petro,1290,12653,23609.0,0.1019521062198688
54261,2022,1,sergio_fajardo,193,12653,23609.0,0.01525329961274
54261,2022,1,federico_gutierrez,2813,12653,23609.0,0.2223188176716984
54261,2022,1,JOHN MILTON RODRÍGUEZ,167,12653,23609.0,0.0131984509602465
54261,2022,1,ingrid_betancourt,8,12653,23609.0,0.0006322611238441
54261,2022,1,VOTOS NO MARCADOS .,15,12653,23609.0,0.0011854896072077
54261,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,16,12653,23609.0,0.0012645222476882
54245,2022,1,VOTOS NO MARCADOS .,9,4517,10525.0,0.0019924728802302
54344,2022,1,rodolfo_hernandez,750,3218,7851.0,0.2330640149160969
54344,2022,1,VOTOS EN BLANCO .,34,3218,7851.0,0.0105655686761963
54344,2022,1,gustavo_petro,2201,3218,7851.0,0.6839651957737726
54344,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,10,3218,7851.0,0.0031075201988812
54344,2022,1,sergio_fajardo,27,3218,7851.0,0.0083903045369794
54344,2022,1,federico_gutierrez,145,3218,7851.0,0.0450590428837787
54344,2022,1,VOTOS NO MARCADOS .,14,3218,7851.0,0.0043505282784338
54344,2022,1,VOTOS NULOS .,24,3218,7851.0,0.0074580484773151
54344,2022,1,JOHN MILTON RODRÍGUEZ,11,3218,7851.0,0.0034182722187694
54344,2022,1,LUIS PÉREZ,1,3218,7851.0,0.0003107520198881
54313,2022,1,gustavo_petro,225,3459,5644.0,0.0650477016478751
54313,2022,1,rodolfo_hernandez,1345,3459,5644.0,0.3888407054061867
54313,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,10,3459,5644.0,0.0028910089621277
54313,2022,1,sergio_fajardo,57,3459,5644.0,0.0164787510841283
54313,2022,1,federico_gutierrez,1776,3459,5644.0,0.5134431916738942
54313,2022,1,VOTOS NO MARCADOS .,5,3459,5644.0,0.0014455044810638
54313,2022,1,VOTOS EN BLANCO .,16,3459,5644.0,0.0046256143394044
54313,2022,1,LUIS PÉREZ,2,3459,5644.0,0.0005782017924255
54313,2022,1,JOHN MILTON RODRÍGUEZ,3,3459,5644.0,0.0008673026886383
54313,2022,1,VOTOS NULOS .,18,3459,5644.0,0.00520381613183
54313,2022,1,ingrid_betancourt,2,3459,5644.0,0.0005782017924255
54377,2022,1,rodolfo_hernandez,1997,2828,5515.0,0.7061527581329562
54377,2022,1,VOTOS EN BLANCO .,11,2828,5515.0,0.0038896746817538
54377,2022,1,gustavo_petro,203,2828,5515.0,0.0717821782178217
54377,2022,1,sergio_fajardo,32,2828,5515.0,0.0113154172560113
54377,2022,1,federico_gutierrez,556,2828,5515.0,0.1966053748231966
54377,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,6,2828,5515.0,0.0021216407355021
54377,2022,1,VOTOS NULOS .,14,2828,5515.0,0.0049504950495049
54377,2022,1,ingrid_betancourt,2,2828,5515.0,0.0007072135785007
54377,2022,1,LUIS PÉREZ,2,2828,5515.0,0.0007072135785007
54347,2022,1,rodolfo_hernandez,1318,2167,5146.0,0.6082141209044762
54347,2022,1,federico_gutierrez,689,2167,5146.0,0.3179510844485463
54347,2022,1,VOTOS NULOS .,13,2167,5146.0,0.0059990770650669
54347,2022,1,LUIS PÉREZ,2,2167,5146.0,0.0009229349330872
54347,2022,1,gustavo_petro,78,2167,5146.0,0.0359944623904014
54347,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,7,2167,5146.0,0.0032302722658052
54347,2022,1,sergio_fajardo,36,2167,5146.0,0.0166128287955699
54347,2022,1,VOTOS NO MARCADOS .,3,2167,5146.0,0.0013844023996308
54347,2022,1,VOTOS EN BLANCO .,12,2167,5146.0,0.0055376095985233
54398,2022,1,rodolfo_hernandez,2044,2915,7034.0,0.7012006861063464
54398,2022,1,VOTOS NULOS .,21,2915,7034.0,0.0072041166380789
54398,2022,1,gustavo_petro,513,2915,7034.0,0.1759862778730703
54398,2022,1,sergio_fajardo,26,2915,7034.0,0.0089193825042881
54398,2022,1,federico_gutierrez,262,2915,7034.0,0.0898799313893653
54385,2022,1,rodolfo_hernandez,4201,5233,9396.0,0.8027899866233518
54385,2022,1,gustavo_petro,564,5233,9396.0,0.1077775654500286
54385,2022,1,federico_gutierrez,334,5233,9396.0,0.0638257213835276
54385,2022,1,VOTOS EN BLANCO .,22,5233,9396.0,0.0042040894324479
54385,2022,1,sergio_fajardo,43,5233,9396.0,0.0082170838906936
54385,2022,1,JOHN MILTON RODRÍGUEZ,19,5233,9396.0,0.0036308045098413
54385,2022,1,VOTOS NULOS .,26,5233,9396.0,0.0049684693292566
54385,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,18,5233,9396.0,0.0034397095356392
54405,2022,1,rodolfo_hernandez,24070,43660,81729.0,0.5513055428309666
54405,2022,1,gustavo_petro,5752,43660,81729.0,0.1317453046266605
54405,2022,1,sergio_fajardo,1184,43660,81729.0,0.0271186440677966
54405,2022,1,federico_gutierrez,11033,43660,81729.0,0.2527027027027027
54405,2022,1,VOTOS EN BLANCO .,463,43660,81729.0,0.0106046724690792
54405,2022,1,JOHN MILTON RODRÍGUEZ,817,43660,81729.0,0.0187127805771873
54405,2022,1,VOTOS NULOS .,269,43660,81729.0,0.0061612459917544
54405,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,32,43660,81729.0,0.0007329363261566
54398,2022,1,VOTOS NO MARCADOS .,6,2915,7034.0,0.0020583190394511
54398,2022,1,VOTOS EN BLANCO .,27,2915,7034.0,0.00926243567753
54398,2022,1,ingrid_betancourt,3,2915,7034.0,0.0010291595197255
54405,2022,1,LUIS PÉREZ,13,43660,81729.0,0.0002977553825011
54405,2022,1,VOTOS NO MARCADOS .,14,43660,81729.0,0.0003206596426935
54405,2022,1,ingrid_betancourt,13,43660,81729.0,0.0002977553825011
54498,2022,1,rodolfo_hernandez,30696,50098,84190.0,0.6127190706215817
54498,2022,1,VOTOS NULOS .,339,50098,84190.0,0.0067667371950976
54498,2022,1,VOTOS EN BLANCO .,491,50098,84190.0,0.0098007904507165
54498,2022,1,gustavo_petro,10750,50098,84190.0,0.2145794243283165
54498,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,81,50098,84190.0,0.001616831011218
54498,2022,1,sergio_fajardo,749,50098,84190.0,0.0149506966345961
54498,2022,1,federico_gutierrez,6653,50098,84190.0,0.1327997125633757
54498,2022,1,JOHN MILTON RODRÍGUEZ,286,50098,84190.0,0.0057088107309673
54480,2022,1,rodolfo_hernandez,1674,1997,3244.0,0.8382573860791187
54480,2022,1,VOTOS EN BLANCO .,17,1997,3244.0,0.0085127691537305
54480,2022,1,gustavo_petro,87,1997,3244.0,0.043565348022033
54480,2022,1,sergio_fajardo,27,1997,3244.0,0.0135202804206309
54480,2022,1,federico_gutierrez,171,1997,3244.0,0.085628442663996
54418,2022,1,rodolfo_hernandez,963,2240,3522.0,0.4299107142857143
54418,2022,1,VOTOS EN BLANCO .,18,2240,3522.0,0.0080357142857142
54418,2022,1,gustavo_petro,94,2240,3522.0,0.0419642857142857
54418,2022,1,federico_gutierrez,1119,2240,3522.0,0.4995535714285714
54418,2022,1,VOTOS NULOS .,14,2240,3522.0,0.00625
54418,2022,1,sergio_fajardo,27,2240,3522.0,0.0120535714285714
54418,2022,1,JOHN MILTON RODRÍGUEZ,2,2240,3522.0,0.0008928571428571
54498,2022,1,VOTOS NO MARCADOS .,31,50098,84190.0,0.0006187871771328
54498,2022,1,LUIS PÉREZ,8,50098,84190.0,0.0001596870134536
54498,2022,1,ingrid_betancourt,14,50098,84190.0,0.0002794522735438
54518,2022,1,rodolfo_hernandez,14920,28150,48216.0,0.5300177619893428
54518,2022,1,VOTOS NULOS .,303,28150,48216.0,0.0107637655417406
54518,2022,1,VOTOS EN BLANCO .,504,28150,48216.0,0.0179040852575488
54518,2022,1,gustavo_petro,7175,28150,48216.0,0.2548845470692717
54518,2022,1,sergio_fajardo,742,28150,48216.0,0.0263587921847246
54518,2022,1,federico_gutierrez,4026,28150,48216.0,0.1430195381882771
54518,2022,1,JOHN MILTON RODRÍGUEZ,402,28150,48216.0,0.0142806394316163
54518,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,36,28150,48216.0,0.001278863232682
54520,2022,1,rodolfo_hernandez,2013,2933,4240.0,0.686327991817252
54520,2022,1,VOTOS NULOS .,25,2933,4240.0,0.0085236958745311
54520,2022,1,VOTOS EN BLANCO .,30,2933,4240.0,0.0102284350494374
54520,2022,1,gustavo_petro,182,2933,4240.0,0.0620525059665871
54520,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,8,2933,4240.0,0.0027275826798499
54520,2022,1,sergio_fajardo,41,2933,4240.0,0.0139788612342311
54520,2022,1,federico_gutierrez,608,2933,4240.0,0.2072962836685987
54520,2022,1,JOHN MILTON RODRÍGUEZ,19,2933,4240.0,0.0064780088646437
54518,2022,1,ingrid_betancourt,15,28150,48216.0,0.0005328596802841
54518,2022,1,LUIS PÉREZ,4,28150,48216.0,0.0001420959147424
54518,2022,1,VOTOS NO MARCADOS .,23,28150,48216.0,0.000817051509769
54553,2022,1,rodolfo_hernandez,2912,4787,18690.0,0.6083141842490077
54553,2022,1,gustavo_petro,426,4787,18690.0,0.0889910173386254
54553,2022,1,federico_gutierrez,1239,4787,18690.0,0.2588259870482557
54553,2022,1,sergio_fajardo,63,4787,18690.0,0.0131606434092333
54553,2022,1,JOHN MILTON RODRÍGUEZ,64,4787,18690.0,0.0133695425109672
54553,2022,1,VOTOS NULOS .,31,4787,18690.0,0.0064758721537497
54553,2022,1,VOTOS EN BLANCO .,33,4787,18690.0,0.0068936703572174
54553,2022,1,VOTOS NO MARCADOS .,9,4787,18690.0,0.0018800919156047
54660,2022,1,rodolfo_hernandez,3033,5030,9555.0,0.6029821073558648
54660,2022,1,VOTOS NULOS .,30,5030,9555.0,0.0059642147117296
54660,2022,1,VOTOS EN BLANCO .,36,5030,9555.0,0.0071570576540755
54660,2022,1,gustavo_petro,321,5030,9555.0,0.0638170974155069
54660,2022,1,sergio_fajardo,58,5030,9555.0,0.0115308151093439
54660,2022,1,federico_gutierrez,1342,5030,9555.0,0.2667992047713717
54660,2022,1,JOHN MILTON RODRÍGUEZ,185,5030,9555.0,0.036779324055666
54599,2022,1,rodolfo_hernandez,1955,3382,9972.0,0.57806031933767
54599,2022,1,VOTOS NO MARCADOS .,10,3382,9972.0,0.002956830277942
54599,2022,1,VOTOS EN BLANCO .,37,3382,9972.0,0.0109402720283855
54599,2022,1,gustavo_petro,180,3382,9972.0,0.0532229450029568
54599,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,7,3382,9972.0,0.0020697811945594
54599,2022,1,sergio_fajardo,36,3382,9972.0,0.0106445890005913
54599,2022,1,federico_gutierrez,1105,3382,9972.0,0.3267297457125961
54599,2022,1,JOHN MILTON RODRÍGUEZ,29,3382,9972.0,0.0085748078060319
54599,2022,1,VOTOS NULOS .,23,3382,9972.0,0.0068007096392667
54670,2022,1,rodolfo_hernandez,432,3644,7837.0,0.1185510428100987
54670,2022,1,gustavo_petro,3060,3644,7837.0,0.8397365532381997
54670,2022,1,VOTOS EN BLANCO .,31,3644,7837.0,0.0085071350164654
54670,2022,1,JOHN MILTON RODRÍGUEZ,7,3644,7837.0,0.0019209659714599
54670,2022,1,VOTOS NULOS .,27,3644,7837.0,0.0074094401756311
54670,2022,1,federico_gutierrez,76,3644,7837.0,0.0208562019758507
54670,2022,1,sergio_fajardo,9,3644,7837.0,0.002469813391877
54660,2022,1,VOTOS NO MARCADOS .,13,5030,9555.0,0.0025844930417495
54660,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,8,5030,9555.0,0.0015904572564612
54660,2022,1,LUIS PÉREZ,3,5030,9555.0,0.0005964214711729
54680,2022,1,rodolfo_hernandez,845,1919,4925.0,0.440333507034914
54680,2022,1,VOTOS NO MARCADOS .,4,1919,4925.0,0.0020844189682126
54680,2022,1,gustavo_petro,200,1919,4925.0,0.1042209484106305
54680,2022,1,sergio_fajardo,36,1919,4925.0,0.0187597707139134
54680,2022,1,federico_gutierrez,810,1919,4925.0,0.4220948410630536
54673,2022,1,federico_gutierrez,968,4188,9700.0,0.2311365807067812
54673,2022,1,rodolfo_hernandez,2641,4188,9700.0,0.6306112702960841
54673,2022,1,JOHN MILTON RODRÍGUEZ,61,4188,9700.0,0.0145654250238777
54673,2022,1,VOTOS NO MARCADOS .,6,4188,9700.0,0.0014326647564469
54673,2022,1,VOTOS NULOS .,28,4188,9700.0,0.0066857688634192
54673,2022,1,VOTOS EN BLANCO .,28,4188,9700.0,0.0066857688634192
54673,2022,1,ingrid_betancourt,1,4188,9700.0,0.0002387774594078
54673,2022,1,gustavo_petro,405,4188,9700.0,0.0967048710601719
54673,2022,1,sergio_fajardo,44,4188,9700.0,0.0105062082139446
54673,2022,1,LUIS PÉREZ,2,4188,9700.0,0.0004775549188156
54673,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,4,4188,9700.0,0.0009551098376313
54670,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,2,3644,7837.0,0.0005488474204171
54720,2022,1,rodolfo_hernandez,5423,9452,20115.0,0.5737410071942446
54720,2022,1,VOTOS NULOS .,74,9452,20115.0,0.0078290308929327
54720,2022,1,VOTOS EN BLANCO .,81,9452,20115.0,0.0085696148963182
54720,2022,1,gustavo_petro,730,9452,20115.0,0.0772323317816335
54720,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,22,9452,20115.0,0.0023275497249259
54720,2022,1,sergio_fajardo,132,9452,20115.0,0.0139652983495556
54720,2022,1,federico_gutierrez,2932,9452,20115.0,0.3101988997037664
54720,2022,1,JOHN MILTON RODRÍGUEZ,25,9452,20115.0,0.002644942869234
54720,2022,1,VOTOS NO MARCADOS .,25,9452,20115.0,0.002644942869234
54720,2022,1,ingrid_betancourt,6,9452,20115.0,0.0006347862886161
54680,2022,1,VOTOS NULOS .,8,1919,4925.0,0.0041688379364252
54743,2022,1,rodolfo_hernandez,2572,2925,4584.0,0.8793162393162394
54743,2022,1,VOTOS EN BLANCO .,19,2925,4584.0,0.0064957264957264
54743,2022,1,gustavo_petro,80,2925,4584.0,0.0273504273504273
54743,2022,1,sergio_fajardo,16,2925,4584.0,0.0054700854700854
54743,2022,1,federico_gutierrez,165,2925,4584.0,0.0564102564102564
54743,2022,1,JOHN MILTON RODRÍGUEZ,47,2925,4584.0,0.016068376068376
54743,2022,1,VOTOS NO MARCADOS .,5,2925,4584.0,0.0017094017094017
54743,2022,1,VOTOS NULOS .,13,2925,4584.0,0.0044444444444444
54743,2022,1,ingrid_betancourt,2,2925,4584.0,0.0006837606837606
54800,2022,1,gustavo_petro,3861,5286,11106.0,0.7304199772985244
54800,2022,1,rodolfo_hernandez,1057,5286,11106.0,0.1999621642073401
54800,2022,1,VOTOS NULOS .,68,5286,11106.0,0.0128641695043511
54800,2022,1,VOTOS EN BLANCO .,54,5286,11106.0,0.0102156640181611
54800,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,5,5286,11106.0,0.0009458948164964
54800,2022,1,sergio_fajardo,34,5286,11106.0,0.0064320847521755
54800,2022,1,federico_gutierrez,190,5286,11106.0,0.0359440030268634
54800,2022,1,JOHN MILTON RODRÍGUEZ,6,5286,11106.0,0.0011350737797956
54800,2022,1,VOTOS NO MARCADOS .,8,5286,11106.0,0.0015134317063942
54743,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,6,2925,4584.0,0.002051282051282
54810,2022,1,rodolfo_hernandez,10475,18680,43447.0,0.5607601713062098
54810,2022,1,VOTOS NULOS .,265,18680,43447.0,0.0141862955032119
54810,2022,1,VOTOS EN BLANCO .,305,18680,43447.0,0.0163276231263383
54810,2022,1,gustavo_petro,5766,18680,43447.0,0.3086723768736616
54810,2022,1,ENRIQUE GÓMEZ MARTÍNEZ,82,18680,43447.0,0.0043897216274089
54810,2022,1,sergio_fajardo,258,18680,43447.0,0.0138115631691648
54810,2022,1,federico_gutierrez,1370,18680,43447.0,0.073340471092077
54810,2022,1,JOHN MILTON RODRÍGUEZ,64,18680,43447.0,0.0034261241970021
54810,2022,1,VOTOS NO MARCADOS .,59,18680,43447.0,0.0031584582441113
54810,2022,1,LUIS PÉREZ,9,18680,43447.0,0.0004817987152034
54810,2022,1,ingrid_betancourt,27,18680,43447.0,0.0014453961456102
54820,2022,1,rodolfo_hernandez,5193,7414,12896.0,0.700431615861883
54820,2022,1,VOTOS NULOS .,59,7414,12896.0,0.0079579174534664
54820,2022,1,VOTOS EN BLANCO .,62,7414,12896.0,0.0083625573239816
