"","annoh","corp","codcirc","coddepto","codmpio","nommun","nomdepto","codparti","nomparti","eleccion","votos","censo","color","partido"
"159",2022,12,0,1,"05055","Argelia","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",11,5894,"#dddddd","OTROS"
"160",2022,12,0,1,"05055","Argelia","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",4,5894,"#A97C20","COLOMBIA JUSTA LIBRES"
"161",2022,12,0,1,"05055","Argelia","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",3,5894,"#dddddd","OTROS"
"162",2022,12,0,1,"05055","Argelia","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",3,5894,"#dddddd","OTROS"
"163",2022,12,0,1,"05059","Armenia","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",1411,4020,"#871953","COALICION EQUIPO POR COLOMBIA"
"164",2022,12,0,1,"05059","Armenia","Antioquia",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",355,4020,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"165",2022,12,0,1,"05059","Armenia","Antioquia",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",232,4020,"#1b3383","COALICION PACTO HISTORICO"
"166",2022,12,0,1,"05059","Armenia","Antioquia",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",65,4020,"#dddddd","OTROS"
"167",2022,12,0,1,"05059","Armenia","Antioquia",997,"VOTOS NULOS","Presidencia 1era vuelta",58,4020,"#808080","VOTOS NULOS"
"168",2022,12,0,1,"05059","Armenia","Antioquia",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",44,4020,"#dddddd","OTROS"
"169",2022,12,0,1,"05059","Armenia","Antioquia",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",9,4020,"#dddddd","OTROS"
"170",2022,12,0,1,"05059","Armenia","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",5,4020,"#dddddd","OTROS"
"171",2022,12,0,1,"05059","Armenia","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",5,4020,"#dddddd","OTROS"
"172",2022,12,0,1,"05059","Armenia","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",3,4020,"#A97C20","COLOMBIA JUSTA LIBRES"
"173",2022,12,0,1,"05059","Armenia","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",3,4020,"#dddddd","OTROS"
"174",2022,12,0,1,"05079","Barbosa","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",9265,6890,"#871953","COALICION EQUIPO POR COLOMBIA"
"175",2022,12,0,1,"05079","Barbosa","Antioquia",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",5481,6890,"#1b3383","COALICION PACTO HISTORICO"
"176",2022,12,0,1,"05079","Barbosa","Antioquia",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",5169,6890,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"177",2022,12,0,1,"05079","Barbosa","Antioquia",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",1086,6890,"#dddddd","OTROS"
"178",2022,12,0,1,"05079","Barbosa","Antioquia",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",609,6890,"#dddddd","OTROS"
"179",2022,12,0,1,"05079","Barbosa","Antioquia",997,"VOTOS NULOS","Presidencia 1era vuelta",512,6890,"#808080","VOTOS NULOS"
"180",2022,12,0,1,"05079","Barbosa","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",175,6890,"#A97C20","COLOMBIA JUSTA LIBRES"
"181",2022,12,0,1,"05079","Barbosa","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",75,6890,"#dddddd","OTROS"
"182",2022,12,0,1,"05079","Barbosa","Antioquia",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",68,6890,"#dddddd","OTROS"
"183",2022,12,0,1,"05079","Barbosa","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",29,6890,"#dddddd","OTROS"
"184",2022,12,0,1,"05079","Barbosa","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",26,6890,"#dddddd","OTROS"
"185",2022,12,0,1,"05086","Belmira","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",1577,3204,"#871953","COALICION EQUIPO POR COLOMBIA"
"186",2022,12,0,1,"05086","Belmira","Antioquia",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",613,3204,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"187",2022,12,0,1,"05086","Belmira","Antioquia",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",259,3204,"#1b3383","COALICION PACTO HISTORICO"
"188",2022,12,0,1,"05086","Belmira","Antioquia",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",134,3204,"#dddddd","OTROS"
"189",2022,12,0,1,"05086","Belmira","Antioquia",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",60,3204,"#dddddd","OTROS"
"190",2022,12,0,1,"05086","Belmira","Antioquia",997,"VOTOS NULOS","Presidencia 1era vuelta",31,3204,"#808080","VOTOS NULOS"
"191",2022,12,0,1,"05086","Belmira","Antioquia",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",9,3204,"#dddddd","OTROS"
"192",2022,12,0,1,"05086","Belmira","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",8,3204,"#dddddd","OTROS"
"193",2022,12,0,1,"05086","Belmira","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",4,3204,"#dddddd","OTROS"
"194",2022,12,0,1,"05086","Belmira","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",2,3204,"#dddddd","OTROS"
"195",2022,12,0,1,"05086","Belmira","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",2,1290,"#A97C20","COLOMBIA JUSTA LIBRES"
"196",2022,12,0,1,"05088","Bello","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",91084,5413,"#871953","COALICION EQUIPO POR COLOMBIA"
"197",2022,12,0,1,"05088","Bello","Antioquia",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",52189,5413,"#1b3383","COALICION PACTO HISTORICO"
"198",2022,12,0,1,"05088","Bello","Antioquia",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",32189,5413,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"199",2022,12,0,1,"05088","Bello","Antioquia",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",10233,5413,"#dddddd","OTROS"
"200",2022,12,0,1,"05088","Bello","Antioquia",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",4137,5413,"#dddddd","OTROS"
"201",2022,12,0,1,"05088","Bello","Antioquia",997,"VOTOS NULOS","Presidencia 1era vuelta",2591,5413,"#808080","VOTOS NULOS"
"202",2022,12,0,1,"05088","Bello","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",2449,5413,"#A97C20","COLOMBIA JUSTA LIBRES"
"203",2022,12,0,1,"05088","Bello","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",375,5413,"#dddddd","OTROS"
"204",2022,12,0,1,"05088","Bello","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",210,5413,"#dddddd","OTROS"
"205",2022,12,0,1,"05088","Bello","Antioquia",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",138,5413,"#dddddd","OTROS"
"206",2022,12,0,1,"05088","Bello","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",113,5413,"#dddddd","OTROS"
"207",2022,12,0,1,"05091","Betania","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",1926,7968,"#871953","COALICION EQUIPO POR COLOMBIA"
"208",2022,12,0,1,"05091","Betania","Antioquia",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",833,7968,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"209",2022,12,0,1,"05091","Betania","Antioquia",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",354,7968,"#1b3383","COALICION PACTO HISTORICO"
"210",2022,12,0,1,"05091","Betania","Antioquia",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",101,7968,"#dddddd","OTROS"
"211",2022,12,0,1,"05091","Betania","Antioquia",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",31,7968,"#dddddd","OTROS"
"212",2022,12,0,1,"05091","Betania","Antioquia",997,"VOTOS NULOS","Presidencia 1era vuelta",13,7968,"#808080","VOTOS NULOS"
"213",2022,12,0,1,"05091","Betania","Antioquia",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",6,7968,"#dddddd","OTROS"
"214",2022,12,0,1,"05091","Betania","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",5,7968,"#A97C20","COLOMBIA JUSTA LIBRES"
"215",2022,12,0,1,"05091","Betania","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",3,7968,"#dddddd","OTROS"
"216",2022,12,0,1,"05091","Betania","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",3,7968,"#dddddd","OTROS"
"217",2022,12,0,1,"05091","Betania","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",1,7968,"#dddddd","OTROS"
"218",2022,12,0,1,"05093","Betulia","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",2771,5215,"#871953","COALICION EQUIPO POR COLOMBIA"
"219",2022,12,0,1,"05093","Betulia","Antioquia",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",1331,5215,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"220",2022,12,0,1,"05093","Betulia","Antioquia",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",406,5215,"#1b3383","COALICION PACTO HISTORICO"
"221",2022,12,0,1,"05093","Betulia","Antioquia",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",201,5215,"#dddddd","OTROS"
"222",2022,12,0,1,"05093","Betulia","Antioquia",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",85,5215,"#dddddd","OTROS"
"223",2022,12,0,1,"05093","Betulia","Antioquia",997,"VOTOS NULOS","Presidencia 1era vuelta",55,5215,"#808080","VOTOS NULOS"
"224",2022,12,0,1,"05093","Betulia","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",50,5215,"#A97C20","COLOMBIA JUSTA LIBRES"
"225",2022,12,0,1,"05093","Betulia","Antioquia",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",18,5215,"#dddddd","OTROS"
"226",2022,12,0,1,"05093","Betulia","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",17,5215,"#dddddd","OTROS"
"227",2022,12,0,1,"05093","Betulia","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",12,5215,"#dddddd","OTROS"
"228",2022,12,0,1,"05093","Betulia","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",6,4563,"#dddddd","OTROS"
"229",2022,12,0,1,"05101","Ciudad Bolívar","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",6928,4529,"#871953","COALICION EQUIPO POR COLOMBIA"
"230",2022,12,0,1,"05101","Ciudad Bolívar","Antioquia",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",2357,4529,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"231",2022,12,0,1,"05101","Ciudad Bolívar","Antioquia",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",1369,4529,"#1b3383","COALICION PACTO HISTORICO"
"232",2022,12,0,1,"05101","Ciudad Bolívar","Antioquia",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",408,4529,"#dddddd","OTROS"
"233",2022,12,0,1,"05101","Ciudad Bolívar","Antioquia",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",201,4529,"#dddddd","OTROS"
"234",2022,12,0,1,"05101","Ciudad Bolívar","Antioquia",997,"VOTOS NULOS","Presidencia 1era vuelta",111,4529,"#808080","VOTOS NULOS"
"235",2022,12,0,1,"05101","Ciudad Bolívar","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",32,4529,"#A97C20","COLOMBIA JUSTA LIBRES"
"236",2022,12,0,1,"05101","Ciudad Bolívar","Antioquia",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",31,4529,"#dddddd","OTROS"
"237",2022,12,0,1,"05101","Ciudad Bolívar","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",27,4529,"#dddddd","OTROS"
"238",2022,12,0,1,"05101","Ciudad Bolívar","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",7,4529,"#dddddd","OTROS"
"239",2022,12,0,1,"05101","Ciudad Bolívar","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",7,4529,"#dddddd","OTROS"
"240",2022,12,0,1,"05107","Briceño","Antioquia",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",1309,4553,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"241",2022,12,0,1,"05107","Briceño","Antioquia",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",532,4553,"#1b3383","COALICION PACTO HISTORICO"
"242",2022,12,0,1,"05107","Briceño","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",326,4553,"#871953","COALICION EQUIPO POR COLOMBIA"
"243",2022,12,0,1,"05107","Briceño","Antioquia",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",70,4553,"#dddddd","OTROS"
"244",2022,12,0,1,"05107","Briceño","Antioquia",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",44,4553,"#dddddd","OTROS"
"245",2022,12,0,1,"05107","Briceño","Antioquia",997,"VOTOS NULOS","Presidencia 1era vuelta",30,4553,"#808080","VOTOS NULOS"
"246",2022,12,0,1,"05107","Briceño","Antioquia",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",18,4553,"#dddddd","OTROS"
"247",2022,12,0,1,"05107","Briceño","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",10,4553,"#dddddd","OTROS"
"248",2022,12,0,1,"05107","Briceño","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",4,4553,"#A97C20","COLOMBIA JUSTA LIBRES"
"249",2022,12,0,1,"05107","Briceño","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",3,299,"#dddddd","OTROS"
"250",2022,12,0,1,"05107","Briceño","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",2,4553,"#dddddd","OTROS"
"251",2022,12,0,1,"05113","Buriticá","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",868,5427,"#871953","COALICION EQUIPO POR COLOMBIA"
"252",2022,12,0,1,"05113","Buriticá","Antioquia",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",625,5427,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"253",2022,12,0,1,"05113","Buriticá","Antioquia",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",600,5427,"#1b3383","COALICION PACTO HISTORICO"
"254",2022,12,0,1,"05113","Buriticá","Antioquia",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",107,5427,"#dddddd","OTROS"
"255",2022,12,0,1,"05113","Buriticá","Antioquia",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",75,5427,"#dddddd","OTROS"
"256",2022,12,0,1,"05113","Buriticá","Antioquia",997,"VOTOS NULOS","Presidencia 1era vuelta",59,5427,"#808080","VOTOS NULOS"
"257",2022,12,0,1,"05113","Buriticá","Antioquia",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",18,5427,"#dddddd","OTROS"
"258",2022,12,0,1,"05113","Buriticá","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",17,5427,"#A97C20","COLOMBIA JUSTA LIBRES"
"259",2022,12,0,1,"05113","Buriticá","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",13,5427,"#dddddd","OTROS"
"260",2022,12,0,1,"05113","Buriticá","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",7,5427,"#dddddd","OTROS"
"261",2022,12,0,1,"05113","Buriticá","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",3,5427,"#dddddd","OTROS"
"262",2022,12,0,1,"05120","Cáceres","Antioquia",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",2599,7978,"#1b3383","COALICION PACTO HISTORICO"
"263",2022,12,0,1,"05120","Cáceres","Antioquia",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",1346,7978,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"264",2022,12,0,1,"05120","Cáceres","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",1299,7978,"#871953","COALICION EQUIPO POR COLOMBIA"
"265",2022,12,0,1,"05120","Cáceres","Antioquia",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",181,7978,"#dddddd","OTROS"
"266",2022,12,0,1,"05120","Cáceres","Antioquia",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",136,7978,"#dddddd","OTROS"
"267",2022,12,0,1,"05120","Cáceres","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",75,7978,"#A97C20","COLOMBIA JUSTA LIBRES"
"268",2022,12,0,1,"05120","Cáceres","Antioquia",997,"VOTOS NULOS","Presidencia 1era vuelta",67,7978,"#808080","VOTOS NULOS"
"269",2022,12,0,1,"05120","Cáceres","Antioquia",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",30,7978,"#dddddd","OTROS"
"270",2022,12,0,1,"05120","Cáceres","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",28,7978,"#dddddd","OTROS"
"271",2022,12,0,1,"05120","Cáceres","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",8,7978,"#dddddd","OTROS"
"272",2022,12,0,1,"05120","Cáceres","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",6,7978,"#dddddd","OTROS"
"273",2022,12,0,1,"05125","Caicedo","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",1417,6575,"#871953","COALICION EQUIPO POR COLOMBIA"
"274",2022,12,0,1,"05125","Caicedo","Antioquia",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",756,6575,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"275",2022,12,0,1,"05125","Caicedo","Antioquia",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",429,6575,"#1b3383","COALICION PACTO HISTORICO"
"276",2022,12,0,1,"05125","Caicedo","Antioquia",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",118,6575,"#dddddd","OTROS"
"277",2022,12,0,1,"05125","Caicedo","Antioquia",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",84,6575,"#dddddd","OTROS"
"278",2022,12,0,1,"05125","Caicedo","Antioquia",997,"VOTOS NULOS","Presidencia 1era vuelta",59,6575,"#808080","VOTOS NULOS"
"279",2022,12,0,1,"05125","Caicedo","Antioquia",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",21,6575,"#dddddd","OTROS"
"280",2022,12,0,1,"05125","Caicedo","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",14,6575,"#A97C20","COLOMBIA JUSTA LIBRES"
"281",2022,12,0,1,"05125","Caicedo","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",13,6575,"#dddddd","OTROS"
"282",2022,12,0,1,"05125","Caicedo","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",5,6575,"#dddddd","OTROS"
"283",2022,12,0,1,"05125","Caicedo","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",4,6575,"#dddddd","OTROS"
"284",2022,12,0,1,"05129","Caldas","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",18648,7494,"#871953","COALICION EQUIPO POR COLOMBIA"
"285",2022,12,0,1,"05129","Caldas","Antioquia",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",10807,7494,"#1b3383","COALICION PACTO HISTORICO"
"286",2022,12,0,1,"05129","Caldas","Antioquia",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",8339,7494,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"287",2022,12,0,1,"05129","Caldas","Antioquia",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",2521,7494,"#dddddd","OTROS"
"288",2022,12,0,1,"05129","Caldas","Antioquia",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",981,7494,"#dddddd","OTROS"
"289",2022,12,0,1,"05129","Caldas","Antioquia",997,"VOTOS NULOS","Presidencia 1era vuelta",853,7494,"#808080","VOTOS NULOS"
"290",2022,12,0,1,"05129","Caldas","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",305,7494,"#A97C20","COLOMBIA JUSTA LIBRES"
"291",2022,12,0,1,"05129","Caldas","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",77,7494,"#dddddd","OTROS"
"292",2022,12,0,1,"05129","Caldas","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",53,7494,"#dddddd","OTROS"
"293",2022,12,0,1,"05129","Caldas","Antioquia",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",50,7494,"#dddddd","OTROS"
"294",2022,12,0,1,"05129","Caldas","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",32,7494,"#dddddd","OTROS"
"295",2022,12,0,1,"05134","Campamento","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",838,6322,"#871953","COALICION EQUIPO POR COLOMBIA"
"296",2022,12,0,1,"05134","Campamento","Antioquia",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",448,6322,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"297",2022,12,0,1,"05134","Campamento","Antioquia",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",283,6322,"#1b3383","COALICION PACTO HISTORICO"
"298",2022,12,0,1,"05134","Campamento","Antioquia",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",123,6322,"#dddddd","OTROS"
"299",2022,12,0,1,"05134","Campamento","Antioquia",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",82,6322,"#dddddd","OTROS"
"300",2022,12,0,1,"05134","Campamento","Antioquia",997,"VOTOS NULOS","Presidencia 1era vuelta",26,6322,"#808080","VOTOS NULOS"
"301",2022,12,0,1,"05134","Campamento","Antioquia",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",24,6322,"#dddddd","OTROS"
"302",2022,12,0,1,"05134","Campamento","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",13,6322,"#dddddd","OTROS"
"303",2022,12,0,1,"05134","Campamento","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",4,6322,"#A97C20","COLOMBIA JUSTA LIBRES"
"304",2022,12,0,1,"05134","Campamento","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",3,6322,"#dddddd","OTROS"
"305",2022,12,0,1,"05134","Campamento","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",1,6322,"#dddddd","OTROS"
"306",2022,12,0,1,"05138","Cañasgordas","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",3913,11064,"#871953","COALICION EQUIPO POR COLOMBIA"
"307",2022,12,0,1,"05138","Cañasgordas","Antioquia",1076,"LIGA DE GOBERNANTES ANTICORRUPCION","Presidencia 1era vuelta",1648,11064,"#f07605","LIGA DE GOBERNANTES ANTICORRUPCION"
"308",2022,12,0,1,"05138","Cañasgordas","Antioquia",1235,"COALICION PACTO HISTORICO","Presidencia 1era vuelta",669,11064,"#1b3383","COALICION PACTO HISTORICO"
"309",2022,12,0,1,"05138","Cañasgordas","Antioquia",1233,"COALICION CENTRO ESPERANZA","Presidencia 1era vuelta",183,11064,"#dddddd","OTROS"
"310",2022,12,0,1,"05138","Cañasgordas","Antioquia",996,"VOTOS EN BLANCO","Presidencia 1era vuelta",114,11064,"#dddddd","OTROS"
"311",2022,12,0,1,"05138","Cañasgordas","Antioquia",997,"VOTOS NULOS","Presidencia 1era vuelta",75,11064,"#808080","VOTOS NULOS"
"312",2022,12,0,1,"05138","Cañasgordas","Antioquia",998,"VOTOS NO MARCADOS","Presidencia 1era vuelta",28,11064,"#dddddd","OTROS"
"313",2022,12,0,1,"05138","Cañasgordas","Antioquia",14,"COLOMBIA JUSTA LIBRES","Presidencia 1era vuelta",13,11064,"#A97C20","COLOMBIA JUSTA LIBRES"
"314",2022,12,0,1,"05138","Cañasgordas","Antioquia",527,"COLOMBIA PIENSA EN GRANDE","Presidencia 1era vuelta",11,11064,"#dddddd","OTROS"
"315",2022,12,0,1,"05138","Cañasgordas","Antioquia",302,"PARTIDO MOVIMIENTO DE SALVACION NACIONAL","Presidencia 1era vuelta",10,11064,"#dddddd","OTROS"
"316",2022,12,0,1,"05138","Cañasgordas","Antioquia",304,"PARTIDO VERDE OXIGENO","Presidencia 1era vuelta",4,11064,"#dddddd","OTROS"
"317",2022,12,0,1,"05142","Caracolí","Antioquia",1234,"COALICION EQUIPO POR COLOMBIA","Presidencia 1era vuelta",913,4498,"#871953","COALICION EQUIPO POR COLOMBIA"
