REGION,CÓDIGO DANE DEL DEPARTAMENTO,departamento,codigo_municipio,nombre_municipio_x,comuna_nombre_x,region,vote_share_2002_r1_BEDOYA,vote_share_2002_r1_CARDONA,vote_share_2002_r1_CRISTANCHO,vote_share_2002_r1_LORA,vote_share_2002_r1_RINCON,vote_share_2002_r1_TARJETAS NO MARCADAS,vote_share_2002_r1_TOVAR,vote_share_2002_r1_VOTOS EN BLANCO,vote_share_2002_r1_VOTOS NULOS,vote_share_2002_r1_alvaro_uribe,vote_share_2002_r1_horacio_serpa,vote_share_2002_r1_ingrid_betancourt,vote_share_2002_r1_luis_eduardo_garzon,vote_share_2002_r1_noemi_sanin,vote_share_2006_r1_LEYVA,vote_share_2006_r1_PAREJO,vote_share_2006_r1_RINCON,vote_share_2006_r1_TARJETAS NO MARCADAS,vote_share_2006_r1_VOTOS EN BLANCO,vote_share_2006_r1_VOTOS NULOS,vote_share_2006_r1_alvaro_uribe,vote_share_2006_r1_antanas_mockus,vote_share_2006_r1_carlos_gaviria,vote_share_2006_r1_horacio_serpa,vote_share_2010_r1_ARAUJO,vote_share_2010_r1_CALDERON,vote_share_2010_r1_DEVIA,vote_share_2010_r1_PARDO,vote_share_2010_r1_TARJETAS NO MARCADAS,vote_share_2010_r1_VARGAS,vote_share_2010_r1_VOTOS EN BLANCO,vote_share_2010_r1_VOTOS NULOS,vote_share_2010_r1_antanas_mockus,vote_share_2010_r1_gustavo_petro,vote_share_2010_r1_juan_manuel_santos,vote_share_2010_r1_noemi_sanin,vote_share_2010_r2_TARJETAS NO MARCADAS,vote_share_2010_r2_VOTOS EN BLANCO,vote_share_2010_r2_VOTOS NULOS,vote_share_2010_r2_antanas_mockus,vote_share_2010_r2_juan_manuel_santos,vote_share_2014_r1_LOPEZ,vote_share_2014_r1_RAMIREZ,vote_share_2014_r1_TARJETAS NO  MARCADAS,vote_share_2014_r1_VOTOS EN BLANCO,vote_share_2014_r1_VOTOS NULOS,vote_share_2014_r1_enrique_penalosa,vote_share_2014_r1_juan_manuel_santos,vote_share_2014_r1_oscar_ivan_zuluaga,vote_share_2014_r2_TARJETAS NO MARCADAS,vote_share_2014_r2_VOTOS EN BLANCO,vote_share_2014_r2_VOTOS NULOS,vote_share_2014_r2_juan_manuel_santos,vote_share_2014_r2_oscar_ivan_zuluaga,vote_share_2018_r1_DE LA CALLE,vote_share_2018_r1_MORALES,vote_share_2018_r1_TARJETAS NO MARCADAS,vote_share_2018_r1_TRUJILLO,vote_share_2018_r1_VARGAS,vote_share_2018_r1_VOTOS EN BLANCO,vote_share_2018_r1_VOTOS NULOS,vote_share_2018_r1_gustavo_petro,vote_share_2018_r1_ivan_duque,vote_share_2018_r1_sergio_fajardo,vote_share_2018_r2_TARJETAS NO MARCADAS,vote_share_2018_r2_VOTOS EN BLANCO,vote_share_2018_r2_VOTOS NULOS,vote_share_2018_r2_gustavo_petro,vote_share_2018_r2_ivan_duque,vote_share_2022_r1_ENRIQUE GÓMEZ MARTÍNEZ,vote_share_2022_r1_FEDERICO GUTIÉRREZ,vote_share_2022_r1_GUSTAVO PETRO,vote_share_2022_r1_INGRID BETANCOURT,vote_share_2022_r1_JOHN MILTON RODRÍGUEZ,vote_share_2022_r1_LUIS PÉREZ,vote_share_2022_r1_RODOLFO HERNÁNDEZ,vote_share_2022_r1_SERGIO FAJARDO,vote_share_2022_r1_VOTOS EN BLANCO .,vote_share_2022_r1_VOTOS NO MARCADOS .,vote_share_2022_r1_VOTOS NULOS .,vote_share_2022_r1_federico_gutierrez,vote_share_2022_r1_gustavo_petro,vote_share_2022_r1_ingrid_betancourt,vote_share_2022_r1_rodolfo_hernandez,vote_share_2022_r1_sergio_fajardo,vote_share_2022_r2_GUSTAVO PETRO,vote_share_2022_r2_RODOLFO HERNÁNDEZ,vote_share_2022_r2_VOTOS EN BLANCO .,vote_share_2022_r2_VOTOS NO MARCADOS .,vote_share_2022_r2_VOTOS NULOS .,vote_share_2022_r2_gustavo_petro,vote_share_2022_r2_rodolfo_hernandez,nbi_rate_x,nbi_urban,nbi_rural,ipm_2018,ipm_2018_imputed,ipm_2022,ipm_2022_imputed,nombre_municipio_y,poblacion_total_x,poblacion_afrocolombiana_x,poblacion_indigena_x,poblacion_rural_dispersa_x,anos_escolaridad,hogares_con_internet,hogares_totales,pct_afro_colombian_x,pct_indigenous_x,pct_rural_disperso_x,years_schooling,internet_access_rate_x,ipm_score,nbi_rate_y,proyeccion_2022,population_2022,moe_risk_2007,moe_high_risk_2007,moe_risk_2010,moe_high_risk_2010,moe_risk_2011,moe_high_risk_2011,moe_risk_2014,moe_high_risk_2014,moe_risk_2015,moe_high_risk_2015,moe_risk_2016,moe_high_risk_2016,moe_risk_2018,moe_high_risk_2018,moe_risk_2019,moe_high_risk_2019,moe_risk_2022,moe_high_risk_2022,moe_risk_2023,moe_high_risk_2023,armed_group_presence,is_pdet,coca_hectares,risk_level,high_risk_flag,poblacion_total_y,poblacion_afrocolombiana_y,poblacion_indigena_y,poblacion_rural_dispersa_y,pct_afro_colombian_y,pct_indigenous_y,pct_rural_disperso_y,years_schooling_promedio,pct_school_attendance,internet_access_rate_y,labor_force_participation_rate,pct_female,rooms_per_household,persons_per_household,pct_age_18_29,pct_age_30_54,pct_age_55_plus,pop_2018,pop_2019,pop_2020,pop_2021,pop_2022,pop_2023,pop_2024,pop_2025,pop_2026,comuna_nombre_y,pct_ingresos_propios,gastos_totales_per_capita,transferencias_per_capita,ingresos_tributarios_per_capita
Región Centro Oriente,15,Boyacá,15599,Ramiriquí,,,0.010074074074074,0.002074074074074,0.0011851851851851,0.0023703703703703,0.0,0.0097777777777777,0.0032592592592592,0.0201481481481481,0.0142222222222222,0.4998518518518518,0.3573333333333333,0.0029629629629629,0.0397037037037037,0.037037037037037,0.0026413100898045,0.005282620179609,0.0187533016376122,0.0073956682514527,0.0132065504490227,0.0129424194400422,0.7514527205493925,0.0047543581616481,0.1027469624933967,0.080824088748019,0.0016397282736003,0.0011712344811431,0.0016397282736003,0.0365425158116654,0.0035137034434293,0.0381822440852658,0.0126493323963457,0.0077301475755446,0.1557741859920356,0.0185055048020613,0.6781447645818693,0.0445069102834387,0.0049516623437868,0.0212214100448007,0.008252770572978,0.1511435982079698,0.8144305588304646,0.145550972304066,0.1903358868591632,0.0011785503830288,0.0462581025338833,0.0294637595757218,0.0542133176193282,0.1697112551561579,0.3632881555686506,0.0017881090746535,0.0283862315601251,0.0201162270898524,0.3663388466696468,0.583370585605722,0.0227488151658767,0.0023696682464454,0.0023696682464454,0.0018957345971563,0.0454976303317535,0.0213270142180094,0.0130331753554502,0.2172985781990521,0.4680094786729857,0.2033175355450237,0.0018691588785046,0.0282450674974039,0.0145379023883696,0.3551401869158878,0.6002076843198338,0.0035309422040512,,,,0.0026017468871956,0.0001858390633711,,,0.0100353094220405,0.0011150343802267,0.0076194015982159,0.0761940159821594,0.2538561605649507,0.0005575171901133,0.622560862293254,0.0217431704144211,,,0.0187165775401069,0.0015040106951871,0.0093582887700534,0.3203542780748663,0.6500668449197861,0.1222094361334867,0.0517917865550614,0.1775220875282514,0.1811504657502856,True,0.1811504657502856,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,9861.0,376.0,345.0,2263.0,0.0382,0.035,0.2295,10.2572,0.8337,0.5842,0.6162,0.5136,3.308,3.8611,0.2732,0.328,0.3988,9861.0,9916.0,10031.0,10087.0,10093.0,10116.0,10131.0,10118.0,10126.0,,0.8111438499883938,1388814.2614285715,97618.32857142856,346765.0628571428
Región Centro Oriente,15,Boyacá,15600,Ráquira,,,0.0134089736977823,0.0041258380608561,0.002578648788035,0.002062919030428,0.001547189272821,0.0077359463641052,0.0051572975760701,0.0165033522434244,0.0201134605466735,0.482207323362558,0.2625064466219701,0.001547189272821,0.0567302733367715,0.1237751418256833,0.0053104575163398,0.0106209150326797,0.0081699346405228,0.0110294117647058,0.0208333333333333,0.014297385620915,0.7254901960784313,0.0032679738562091,0.1058006535947712,0.0951797385620915,0.0024291497975708,0.0064777327935222,0.0064777327935222,0.0550607287449392,0.0072874493927125,0.0542510121457489,0.0125506072874493,0.0161943319838056,0.1748987854251012,0.0364372469635627,0.4688259109311741,0.1591093117408906,0.0044444444444444,0.0337777777777777,0.0164444444444444,0.1951111111111111,0.7502222222222222,0.1277675276752767,0.3131918819188192,0.007380073800738,0.0401291512915129,0.0299815498154981,0.0318265682656826,0.1485239852398523,0.3011992619926199,0.0043947263284059,0.0447463044346783,0.0279664402716739,0.3244107071514183,0.5984818218138234,0.0244334277620396,0.0031869688385269,0.0024787535410764,0.0031869688385269,0.0223087818696883,0.0297450424929178,0.0173512747875354,0.1589943342776203,0.5177053824362606,0.21671388101983,0.0027903732124171,0.0460411580048831,0.0087199162888036,0.3069410533658877,0.6355074991280084,0.0039003900390039,,,,0.0027002700270027,,,,0.0153015301530153,0.0018001800180018,0.0054005400540054,0.069006900690069,0.2172217221722172,0.0003000300030003,0.6564656465646564,0.0279027902790279,,,0.023830281894798,0.002324905550712,0.009590235396687,0.2917756466143563,0.6724789305434467,0.1403725006847439,0.0654627539503386,0.1729899744446628,0.1811504657502856,True,0.1811504657502856,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,7822.0,563.0,560.0,1603.0,0.0719,0.0716,0.2049,10.9663,0.8415,0.5153,0.6297,0.4848,3.3119,3.4057,0.2645,0.3412,0.3943,7822.0,7883.0,7983.0,8023.0,8018.0,8035.0,8043.0,8064.0,8076.0,,0.5018734524335415,1107453.7485714287,162904.0,144787.68142857144
Región Llano,85,Casanare,85279,Recetor,,,,,,,,,,,,,,,,,0.0016474464579901,0.0115321252059308,0.0032948929159802,0.0181219110378912,0.0181219110378912,0.0098846787479406,0.7874794069192751,0.0016474464579901,0.0609555189456342,0.0873146622734761,,0.0011933174224343,0.0023866348448687,0.0167064439140811,0.0047732696897374,0.0477326968973747,0.0238663484486873,0.0107398568019093,0.1133651551312649,0.0274463007159904,0.7494033412887828,0.0023866348448687,0.003690036900369,0.025830258302583,0.003690036900369,0.1070110701107011,0.8597785977859779,0.1265625,0.05625,0.009375,0.053125,0.0140625,0.0734375,0.1703125,0.496875,0.0052151238591916,0.0495436766623207,0.0247718383311603,0.2985658409387223,0.621903520208605,0.0039525691699604,0.0013175230566534,0.0039525691699604,0.0052700922266139,0.0158102766798418,0.0223978919631093,0.0118577075098814,0.1857707509881423,0.5915678524374176,0.1567852437417654,0.0037735849056603,0.030188679245283,0.0062893081761006,0.2377358490566037,0.7220125786163522,0.0012531328320802,,,,0.0213032581453634,,,,0.0075187969924812,,0.0112781954887218,0.1077694235588972,0.1929824561403508,,0.6528822055137845,0.0050125313283208,,,0.0100896860986547,0.0011210762331838,0.0033632286995515,0.2623318385650224,0.7230941704035875,0.2813008130081301,0.2037735849056604,0.3025906735751295,0.18724478605741,True,0.18724478605741,True,,,,,,,,,,,,,,,,,,medium,0.0,low,0.0,low,0.0,medium,0.0,high,1.0,medium,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,1657.0,120.0,170.0,491.0,0.0722,0.1026,0.2966,8.7658,0.7966,0.4337,0.5949,0.4891,3.6806,3.9715,0.2716,0.3435,0.3849,1657.0,1667.0,1700.0,1710.0,1716.0,1708.0,1728.0,1738.0,1747.0,,0.3460583907518337,4615162.422857143,575937.5342857143,299014.02142857143
Región Caribe,13,Bolívar,13580,Regidor,,,0.0039024390243902,0.0009756097560975,,0.0019512195121951,0.0009756097560975,0.0019512195121951,0.0029268292682926,0.0019512195121951,0.0009756097560975,0.6839024390243903,0.2897560975609756,0.0009756097560975,0.0058536585365853,0.0039024390243902,0.0,0.0068493150684931,0.002283105022831,0.002283105022831,0.0015220700152207,0.0038051750380517,0.6917808219178082,0.0,0.1841704718417047,0.1073059360730593,0.0018552875695732,0.0012368583797155,0.0012368583797155,0.0228818800247371,0.0012368583797155,0.0754483611626468,0.0068027210884353,0.0043290043290043,0.0265924551638837,0.1768707482993197,0.6530612244897959,0.028447742733457,0.0046791443850267,0.0254010695187165,0.0040106951871657,0.0868983957219251,0.8790106951871658,0.0335195530726257,0.0192427063935443,0.0043451272501551,0.0068280571073867,0.0068280571073867,0.0080695220360024,0.6908752327746741,0.2302917442582247,0.0017738359201773,0.0044345898004434,0.0075388026607538,0.6758314855875831,0.3104212860310421,0.0076045627376425,,0.0019011406844106,0.0023764258555133,0.3041825095057034,0.0033269961977186,0.0057034220532319,0.3502851711026616,0.3027566539923954,0.0209125475285171,0.0017969451931716,0.0049415992812219,0.0067385444743935,0.4407008086253369,0.545822102425876,0.0050022737608003,,,,0.0022737608003638,,,,0.0045475216007276,0.001819008640291,0.0054570259208731,0.2055479763528876,0.4961346066393815,0.0004547521600727,0.2669395179627103,0.0118235561618917,,,0.007421875,0.0015625,0.00703125,0.544921875,0.4390625,0.2701030927835051,0.2390551181102362,0.3157407407407407,0.2137851743689069,True,0.2137851743689069,True,,,,,,,,,,,,,,,,,,extreme,1.0,low,0.0,low,0.0,high,1.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,6731.0,247.0,422.0,2308.0,0.0368,0.0627,0.3429,9.738,0.836,0.4627,0.5922,0.5021,3.2586,3.4455,0.268,0.3321,0.3999,6731.0,6955.0,7248.0,7414.0,7529.0,7662.0,7810.0,7915.0,8012.0,,0.2942873792019519,1154356.317142857,139494.81142857144,63325.10571428571
Región Eje Cafetero - Antioquia,5,Antioquia,05604,Remedios,,,0.0067294751009421,0.0016150740242261,0.000807537012113,0.0013458950201884,0.0002691790040376,0.0180349932705249,0.0018842530282637,0.0309555854643337,0.0150740242261103,0.5623149394347241,0.1975773889636608,0.0032301480484522,0.0215343203230148,0.1386271870794078,0.0043114379913771,0.0048186659903626,0.001014455997971,0.015470453969059,0.0306872939386254,0.0096373319807253,0.7045396905909206,0.0035505959928988,0.1498858737002282,0.0760841998478316,0.0011309658448314,0.0018095453517303,0.0027143180275955,0.0705722687174847,0.0081429540827867,0.0391314182311694,0.0282741461207871,0.0128930106310789,0.1467993666591269,0.0280479529518208,0.5035059941189776,0.1569780592626102,0.0051144666341938,0.0375060886507549,0.0104724792985874,0.2004383828543594,0.7464685825621042,0.1596101127017971,0.1882424611635699,0.0088333840999086,0.0849832470301553,0.0316783429789826,0.0746268656716417,0.1973804447151995,0.2546451416387451,0.0025926886180969,0.0681877106559502,0.0329271454498314,0.4252009333679025,0.4710915219082188,0.0113163587951406,0.0023298385754701,0.0093193543018805,0.0038275919454152,0.0316192378099517,0.0349475786320519,0.019304376768181,0.1374604759527375,0.2900649026460309,0.4558162755866201,0.0057845263919016,0.0820679681851048,0.0274765003615329,0.3564714389009399,0.5281995661605207,0.0030884920102054,,,,0.0245736538203303,0.0009399758291929,,,0.0337048475896334,0.0042970323620249,0.01678528266416,0.1846381093057607,0.3688733718275815,0.0009399758291929,0.3272458708204646,0.0349133879414529,,,0.0304449648711943,0.0028623471246422,0.0161332292479833,0.4747593026281551,0.4758001561280249,0.2220347262311825,0.1553677396151771,0.287093094674037,0.1588426984159165,True,0.1588426984159165,True,,,,,,,,,,,,,,,,,,low,0.0,extreme,1.0,low,0.0,high,1.0,low,0.0,extreme,1.0,extreme,1.0,high,1.0,extreme,1.0,extreme,1.0,0.0,0.0,0.0,extreme,1.0,28423.0,1560.0,2152.0,4896.0,0.0549,0.0757,0.1722,9.6207,0.8303,0.4782,0.6352,0.4946,3.2421,3.3831,0.269,0.3425,0.3885,28423.0,29213.0,30056.0,30674.0,31245.0,31804.0,32457.0,33021.0,33548.0,,0.5809206214878941,1516892.004285714,391797.47857142857,330258.9285714286
Región Caribe,47,Magdalena,47605,Remolino,,,0.0065009560229445,0.0007648183556405,,0.0026768642447418,0.001529636711281,0.0011472275334608,0.0026768642447418,0.0103250478011472,0.0206500956022944,0.8413001912045889,0.087189292543021,0.0007648183556405,0.0091778202676864,0.0152963671128107,0.0043360433604336,0.0151761517615176,0.0005420054200542,0.0065040650406504,0.002710027100271,0.0178861788617886,0.6086720867208673,0.002710027100271,0.1436314363143631,0.1978319783197832,0.0007315288953913,0.0003657644476956,0.0003657644476956,0.0223116313094367,0.0021945866861741,0.0087783467446964,0.0047549378200438,0.0084125822970007,0.0640087783467446,0.0822970007315289,0.790416971470373,0.0153621068032187,0.0040420371867421,0.009700889248181,0.0060630557801131,0.0828617623282134,0.8973322554567502,0.0171796707229778,0.0103793843951324,0.0046528274874731,0.0082319255547602,0.007158196134574,0.003579098067287,0.845025053686471,0.1037938439513242,0.0045625335480407,0.0026838432635534,0.0096618357487922,0.8631239935587761,0.1199677938808373,0.006971070059254,0.0024398745207389,0.0031369815266643,0.0024398745207389,0.4531195538515162,0.0024398745207389,0.0059254095503659,0.3098640641338445,0.1976298361798536,0.0146392471244336,0.0015427337241592,0.0089478556001234,0.0052452946621413,0.4800987349583462,0.5041653810552299,0.0044498381877022,,,,0.0097087378640776,0.0012135922330097,,,0.0125404530744336,0.0016181229773462,0.0088996763754045,0.2726537216828479,0.5720064724919094,,0.0958737864077669,0.0210355987055016,,,0.0066465256797583,0.0009063444108761,0.0051359516616314,0.7293051359516616,0.2580060422960725,0.2116169544740973,0.203922193877551,0.2263173926286932,0.2264530921208074,True,0.2264530921208074,True,,,,,,,,,,,,,,,,,,extreme,1.0,low,0.0,low,0.0,high,1.0,high,1.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,11451.0,777.0,1076.0,3694.0,0.0679,0.094,0.3226,9.8663,0.8418,0.443,0.6114,0.5056,3.7742,3.5072,0.2554,0.3248,0.4198,11451.0,11863.0,12302.0,12661.0,12950.0,13238.0,13533.0,13808.0,14068.0,,0.3386074806032877,834233.6985714285,122227.47857142855,45697.29142857143
Región Caribe,8,Atlántico,08606,Repelón,,,0.0065819684677789,0.0006122761365375,0.0016837593754783,0.0012245522730751,,0.0030613806826878,0.0018368284096127,0.0056635542629726,0.010867901423542,0.1504668605541099,0.8023878769324966,0.0009184142048063,0.0081126588091229,0.0065819684677789,0.0041633306645316,0.0140912730184147,0.0008006405124099,0.0027221777421937,0.0036829463570856,0.0096076861489191,0.365732586068855,0.0006405124099279,0.1420336269015212,0.4565252201761409,0.0007267441860465,0.0011627906976744,0.0011627906976744,0.0818313953488372,0.0023255813953488,0.0845930232558139,0.0052325581395348,0.0110465116279069,0.0367732558139534,0.0973837209302325,0.6040697674418605,0.0736918604651162,0.0041487154938567,0.0244135950215414,0.0071804691239827,0.0842508377213978,0.8800063826392213,0.037014470677837,0.0159939070830159,0.0025894897182025,0.0169078446306169,0.0077684691546077,0.0095963442498095,0.8368621477532369,0.0732673267326732,0.0014303003630762,0.0051710859280448,0.0064913631862691,0.89536802728573,0.0915392232368797,0.029169560472269,0.0006945133445778,0.0045639448357972,0.0030757019545589,0.5852763170949499,0.007441214406191,0.0087310249032642,0.1715447961107252,0.1702549856136521,0.018652644111519,0.0025136612021857,0.0146448087431694,0.0068852459016393,0.3592349726775956,0.6167213114754099,0.0038309859154929,,,,0.0048450704225352,0.0005633802816901,,,0.016225352112676,0.0023661971830985,0.0074366197183098,0.4219718309859155,0.4314366197183099,0.0009014084507042,0.0837183098591549,0.0267042253521126,,,0.0154808283781012,0.0017428747180643,0.0085093295058437,0.5703301209760099,0.4039368464219807,0.2953233596418895,0.3260250569476082,0.2271405084102694,0.1635341224390722,True,0.1635341224390722,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,26207.0,2411.0,5137.0,7897.0,0.092,0.196,0.3013,10.3474,0.835,0.4471,0.6552,0.4859,2.9428,4.0051,0.2254,0.3136,0.4611,26207.0,26977.0,27800.0,28418.0,28912.0,29382.0,29894.0,30377.0,30816.0,,0.6214959541392924,698690.3614285715,34196.35428571429,49554.01857142857
Región Llano,50,Meta,50606,Restrepo,,,0.0043589743589743,0.0007692307692307,0.001025641025641,0.0017948717948717,0.0002564102564102,0.0041025641025641,0.0007692307692307,0.0146153846153846,0.0066666666666666,0.6661538461538462,0.1256410256410256,0.0053846153846153,0.0656410256410256,0.1028205128205128,0.000819504199959,0.001639008399918,0.0012292562999385,0.0043023970497848,0.009219422249539,0.0045072730997746,0.7705388240114731,0.0071706617496414,0.1665642286416717,0.0340094242982995,0.000300842358604,0.0006016847172081,0.0009025270758122,0.0129362214199759,0.0016546329723225,0.0884476534296028,0.0079723225030084,0.0043622141997593,0.15809265944645,0.036251504211793,0.6459085439229844,0.0425691937424789,0.0008173941474579,0.0228870361288213,0.0076835049861043,0.1752493052149746,0.7933627595226418,0.0916704052639449,0.2226708538956183,0.0011963511290563,0.0394795872588604,0.0185434425003738,0.0607148197996111,0.1224764468371467,0.443248093315388,0.0005365526492287,0.0303152246814218,0.0206572769953051,0.2629107981220657,0.6855801475519785,0.00689729496713,0.0014010130401982,0.0015087832740597,0.0017243237417825,0.0700506520099148,0.0164888457807953,0.0079749973057441,0.1314796853109171,0.5196680676797069,0.2420519452527212,0.0005624296962879,0.0397075365579302,0.0089988751406074,0.2589426321709786,0.6917885264341957,0.0015723270440251,,,,0.0192378838327783,,,,0.0111912689604143,0.0002774694783573,0.0055493895671476,0.1703662597114317,0.2171661117277099,0.0005549389567147,0.5508694043655198,0.0232149463559008,,,0.0139379129332971,0.0003620237125531,0.0077835098198932,0.2863607566295592,0.6915557969046973,0.0605692467893092,0.0494290239226473,0.0858385328039327,0.1792150140840833,True,0.1792150140840833,True,,,,,,,,,,,,,,,,,,extreme,1.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,18285.0,802.0,1053.0,1107.0,0.0438,0.0576,0.0605,10.2848,0.8467,0.6088,0.6312,0.5021,2.9273,3.1831,0.2336,0.348,0.4184,18285.0,18855.0,19507.0,19986.0,20404.0,20804.0,21173.0,21525.0,21850.0,,0.8913348230909282,1070591.2785714285,55821.61714285715,465298.3085714286
Región Pacífico,76,Valle del Cauca,76606,Restrepo,,,0.0062745098039215,0.0076470588235294,0.0005882352941176,0.0011764705882352,,0.0056862745098039,0.0005882352941176,0.0176470588235294,0.0188235294117647,0.644313725490196,0.1688235294117647,0.0064705882352941,0.0309803921568627,0.0909803921568627,0.0019222554463904,0.0027765912003417,0.0002135839384878,0.0051260145237078,0.0215719777872703,0.0140965399401964,0.6702263989747971,0.0055531824006834,0.2118752669799231,0.0666381888082016,0.0001895016107636,0.0018950161076369,0.0092855789274208,0.0325942770513549,0.003032025772219,0.0443433769187038,0.023308698123934,0.0147811256395679,0.193481144589729,0.0483229107447413,0.5266249763122987,0.1021413682016297,0.0027195027195027,0.0359362859362859,0.0161227661227661,0.188034188034188,0.7571872571872572,0.0736209964412811,0.1766014234875444,0.0048932384341637,0.0602758007117437,0.0262455516014234,0.0538256227758007,0.3280693950177936,0.2764679715302491,0.0045912060745188,0.0386720819353699,0.0224262758255341,0.5205721349108247,0.4137383012537524,0.01700731015963,0.0010443085185737,0.0026853647620468,0.0034312994181709,0.1178576756676115,0.0216321050275995,0.018648366403103,0.1717141578397732,0.4159331642548113,0.2287035655676562,0.0027522935779816,0.0422018348623853,0.0241590214067278,0.3102446483180428,0.6206422018348624,0.0008140008140008,,,,0.0078686745353412,0.0002713336046669,,,0.023741690408357,0.0024420024420024,0.0195360195360195,0.2051282051282051,0.3724053724053724,0.0008140008140008,0.3448650115316782,0.0221136887803554,,,0.0199061747178901,0.00202865474832,0.0225687840750602,0.4830734119437048,0.4724229745150247,0.0924363181747148,0.0770925110132158,0.1241610738255033,0.1590938131982256,True,0.1590938131982256,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,15308.0,1018.0,953.0,1530.0,0.0665,0.0623,0.1,9.9045,0.8915,0.512,0.6396,0.4945,3.6385,2.8777,0.2617,0.307,0.4313,15308.0,15464.0,15627.0,15744.0,15826.0,15868.0,15926.0,15994.0,16021.0,,0.7736698975945434,931873.4042857144,53957.54428571429,172835.05857142856
Región Eje Cafetero - Antioquia,5,Antioquia,05607,Retiro,,,0.004108073945331,0.0006320113762047,0.0006320113762047,0.0009480170643071,0.0004740085321535,0.0056881023858429,0.0011060199083583,0.013114236056249,0.0139042502765049,0.7102227840101122,0.1091799652393743,0.0053720966977405,0.0276504977089587,0.1069679254226576,0.0005932077710218,0.0019279252558208,0.0020762271985763,0.0066735874239952,0.0223935933560729,0.0115675515349251,0.7505561322853329,0.0051905679964407,0.1655049681150823,0.0335162390627317,0.0003938558487593,0.0015754233950374,0.0024944203754759,0.0317710384665878,0.0042011290534331,0.1473020874359984,0.0232374950768018,0.0140475252724169,0.1778915583563082,0.015229092818695,0.5013784954706577,0.080477878429828,0.0035945363048166,0.0422717469446441,0.021135873472322,0.1966930265995686,0.7363048166786484,0.1207451085499866,0.189761458054141,0.0038863575448941,0.0611096220852318,0.0245242562315733,0.0435540069686411,0.1021173948003216,0.4543017957652104,0.0056798423553958,0.0533209690506549,0.033035817781384,0.25246319693984,0.6555001738727252,0.0187071989310172,0.0009186570903624,0.0026724569901453,0.0009186570903624,0.0402538834140638,0.0121930850175379,0.0091030566226824,0.0312343410723233,0.6509103056622683,0.231835643895106,0.0019980019980019,0.0467865467865467,0.0109057609057609,0.1222111222111222,0.8180985680985681,0.001273795202038,,,,0.0041752176066803,0.0004953648007925,,,0.0135163824216262,0.0013445616021512,0.0080673696129077,0.6654872266647796,0.1169060929870497,0.0002830656004529,0.1311301394098082,0.0573207840917132,,,0.0233091874058667,0.0011475292261349,0.0087499103492792,0.1714838987305458,0.7953094742881732,0.0460910151691948,0.0322898693615972,0.0660950339406931,0.1588426984159165,True,0.1588426984159165,True,,,,,,,,,,,,,,,,,,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,low,0.0,0.0,0.0,0.0,low,0.0,23516.0,447.0,526.0,5906.0,0.019,0.0224,0.2512,10.7507,0.9354,0.6344,0.6467,0.5034,3.6457,3.2384,0.1995,0.3511,0.4494,23516.0,24136.0,24807.0,25360.0,25853.0,26306.0,26766.0,27218.0,27622.0,,0.9761871752946032,1852698.7828571429,37637.08,1408886.4057142858
